Nanoparticle,Type: Organic (O)/inorganic (I),coat,Diameter (nm),Concentration μM,Zeta potential (mV),Cells,Cell line (L)/primary cells (P),Animal/ Human,Cell morphology,"Cell age: embryonic (E), Adult (A)",Cell-organ/tissue source,Exposure time (h),Test,Test indicator,Biochemical metric,% Cell viability,Interference checked (Y/N),Colloidal stability checked (Y/N),Positive control (Y/N),toxicity class,toxicity class encoded
0.5625,0,0.739130435,0.013075314,6.67E-08,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.545454545,0.875,0.6,0.346275505,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-06,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.545454545,0.875,0.6,0.328517493,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-05,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.545454545,0.875,0.6,0.316456822,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.000666667,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.545454545,0.875,0.6,0.309285006,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.006666667,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.545454545,0.875,0.6,0.314339094,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-08,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.454545455,0.125,0.4,0.337591151,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-06,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.454545455,0.125,0.4,0.33941623,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-05,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.454545455,0.125,0.4,0.335371647,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.000666667,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.454545455,0.125,0.4,0.341763161,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.006666667,,0.775,0,0.285714286,0.142857143,0,0.172413793,0.140298507,0.454545455,0.125,0.4,0.338372535,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-08,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.454545455,0.125,0.4,0.342769395,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-06,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.454545455,0.125,0.4,0.34264009,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,6.67E-05,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.454545455,0.125,0.4,0.342507054,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.000666667,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.454545455,0.125,0.4,0.339768507,0,0,0,non toxic,0
0.5625,0,0.739130435,0.013075314,0.006666667,,0.2625,0,0.285714286,0.142857143,0,0.24137931,0.140298507,0.454545455,0.125,0.4,0.342247538,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,1.87E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.292260967,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,5.59E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.281348441,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,5.60E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.222109018,0,0,0,toxic,1
0.5625,0,0.347826087,0.124476987,7.47E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.194048231,0,0,0,toxic,1
0.5625,0,0.347826087,0.124476987,9.34E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.18625357,0,0,0,toxic,1
0.5625,0,0.347826087,0.124476987,1.87E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.340791216,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,5.59E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.370795033,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,5.60E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.370795033,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,7.47E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.337040751,0,0,0,non toxic,0
0.5625,0,0.347826087,0.124476987,9.34E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.378295973,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,6.57E-09,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.343705749,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,1.96E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.351500403,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,1.97E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.339028959,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,2.63E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.339028959,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,3.29E-08,,0.925,0,0.428571429,0.142857143,0,0.862068966,0.068656716,0.590909091,0.875,0.6,0.292260967,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,6.57E-09,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.314537896,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,1.96E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.290159814,0,0,0,non toxic,0
0.5625,0,0.195652174,0.176778243,1.97E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.179520788,0,0,0,toxic,1
0.5625,0,0.195652174,0.176778243,2.63E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.175770313,0,0,0,toxic,1
0.5625,0,0.195652174,0.176778243,3.29E-08,,0.575,0,0,0.142857143,0,0.448275862,0.068656716,0.590909091,0.875,0.6,0.175770313,0,0,0,toxic,1
0.5625,0,0.347826087,0.018200837,3.24E-09,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.320883401,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-09,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.321972553,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,3.24E-08,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.329596618,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-08,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.325240009,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,3.24E-07,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.301278641,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-07,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.288208806,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,3.24E-09,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.354647159,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-09,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.336131543,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,3.24E-08,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.33068577,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-08,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.31979424,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,3.24E-07,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.31543764,0,0,1,non toxic,0
0.5625,0,0.347826087,0.018200837,6.48E-07,,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.305635261,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-13,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.31756353,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-12,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.315259671,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-12,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.314045044,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-11,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.322575204,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-11,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.317025864,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-10,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.311470964,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-13,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.338103304,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-12,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.340139731,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-12,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.326996282,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-11,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.326862567,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-11,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.316972934,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-10,0.181481481,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.312507292,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-13,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.336342257,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-12,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.307218742,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-12,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.306273356,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-11,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.303154989,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,5.80E-11,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.303293266,0,0,1,non toxic,0
0.5625,0,0.913043478,0.340481172,1.16E-10,0.181481481,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.29909407,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-13,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.316526779,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-12,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.313259336,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-12,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.306724415,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-11,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.325240009,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-11,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.312170184,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-10,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.307813576,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-13,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.328507465,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-12,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.31543764,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-12,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.317615934,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-11,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.31979424,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-11,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.311081032,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-10,0.15037037,0.7875,0,0.285714286,0.142857143,0,0.551724138,0.140298507,0.590909091,0.875,0.6,0.306724415,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-13,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.336393052,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-12,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.3051022,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-12,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.294398181,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-11,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.294539282,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,9.80E-11,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.325014566,0,0,1,non toxic,0
0.5625,0,0.891304348,0.285669456,1.96E-10,0.15037037,0.6375,1,0.285714286,0.714285714,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.325147192,0,0,1,non toxic,0
0.5625,0,0.739130435,0.036610879,8.65E-09,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.30883663,0,0,0,non toxic,0
0.5625,0,0.739130435,0.036610879,2.16E-08,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.283868856,0,0,0,non toxic,0
0.5625,0,0.739130435,0.036610879,4.32E-08,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.590909091,0.875,0.6,0.249352187,0,0,0,non toxic,0
0.5625,0,0.739130435,0.036610879,8.65E-09,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.312489867,0,0,0,non toxic,0
0.5625,0,0.739130435,0.036610879,2.16E-08,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.29570873,0,0,0,non toxic,0
0.5625,0,0.739130435,0.036610879,4.32E-08,,0.0125,0,0.285714286,0.142857143,0,0.517241379,0.068656716,0.727272727,0.9375,0.8,0.268328971,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,3.12E-08,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.727272727,0.9375,0.8,0.344541712,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,6.25E-08,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.727272727,0.9375,0.8,0.341728842,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,1.56E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.727272727,0.9375,0.8,0.321101231,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,3.12E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.727272727,0.9375,0.8,0.302348846,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,6.25E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.727272727,0.9375,0.8,0.266719342,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,3.12E-08,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.308956706,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,1.56E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.292173606,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,3.12E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.284062145,0,0,0,non toxic,0
0.96875,0,0.739130435,0.019874477,6.25E-07,,0.1375,0,1,0.142857143,0,0.551724138,0.068656716,0.590909091,0.875,0.6,0.259320964,0,0,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.590909091,0.875,0.6,0.341981854,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.590909091,0.875,0.6,0.337874195,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.590909091,0.875,0.6,0.336504975,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.590909091,0.875,0.6,0.339243415,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.590909091,0.875,0.6,0.341981854,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.590909091,0.875,0.6,0.333766536,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.590909091,0.875,0.6,0.336504975,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.590909091,0.875,0.6,0.317335877,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.590909091,0.875,0.6,0.311858998,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.590909091,0.875,0.6,0.332397316,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.590909091,0.875,0.6,0.307751328,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.590909091,0.875,0.6,0.28584379,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.590909091,0.875,0.6,0.326920415,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.590909091,0.875,0.6,0.300905218,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.590909091,0.875,0.6,0.273520801,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.727272727,0.9375,0.8,0.33958572,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.33958572,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-13,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.727272727,0.9375,0.8,0.338045337,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.727272727,0.9375,0.8,0.342666464,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.330343465,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-12,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.727272727,0.9375,0.8,0.32726272,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.727272727,0.9375,0.8,0.325722359,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.316480104,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-11,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.727272727,0.9375,0.8,0.311858998,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.727272727,0.9375,0.8,0.324181976,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.311858998,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-10,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.727272727,0.9375,0.8,0.288753382,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.014925373,0.727272727,0.9375,0.8,0.325722359,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.068656716,0.727272727,0.9375,0.8,0.294914871,0,1,0,non toxic,0
0.96875,0,0.739130435,0.12960251,2.05E-09,0.225185185,0,0,0.285714286,0.142857143,0,0.620689655,0.140298507,0.727272727,0.9375,0.8,0.267188149,0,1,0,non toxic,0
0.96875,0,0.739130435,0.05125523,6.00E-10,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.334933581,1,0,1,non toxic,0
0.96875,0,0.739130435,0.05125523,3.00E-09,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.37354171,1,0,1,non toxic,0
0.96875,0,0.739130435,0.05125523,6.00E-09,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.375524612,1,0,1,non toxic,0
0.96875,0,0.739130435,0.05125523,2.40E-08,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.434482169,1,0,1,non toxic,0
0.96875,0,0.739130435,0.05125523,4.80E-08,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.493430324,1,0,1,non toxic,0
0.96875,0,0.739130435,0.05125523,6.00E-10,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.177507891,1,0,1,toxic,1
0.96875,0,0.739130435,0.05125523,3.00E-09,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.172621738,1,0,1,toxic,1
0.96875,0,0.739130435,0.05125523,6.00E-09,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.166921727,1,0,1,toxic,1
0.96875,0,0.739130435,0.05125523,2.40E-08,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.167756686,1,0,1,toxic,1
0.96875,0,0.739130435,0.05125523,4.80E-08,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.173492865,1,0,1,toxic,1
0.96875,0,0.739130435,0.176778243,1.53E-11,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.357003419,1,0,1,non toxic,0
0.96875,0,0.739130435,0.176778243,7.63E-11,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.371193162,1,0,1,non toxic,0
0.96875,0,0.739130435,0.176778243,1.53E-10,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.385382908,1,0,1,non toxic,0
0.96875,0,0.739130435,0.176778243,6.10E-10,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.409754395,1,0,1,non toxic,0
0.96875,0,0.739130435,0.176778243,1.22E-09,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.909090909,0.875,0.6,0.444293574,1,0,1,non toxic,0
0.96875,0,0.739130435,0.176778243,1.53E-11,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.172721209,1,0,1,toxic,1
0.96875,0,0.739130435,0.176778243,7.63E-11,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.170288683,1,0,1,toxic,1
0.96875,0,0.739130435,0.176778243,1.53E-10,,0.7625,0,0.571428571,0.785714286,0,0.103448276,0.068656716,0.409090909,0.375,0.2,0.169489901,1,0,1,toxic,1
